colaborador_id,area,nivel_cargo,genero,raca,data_admissao,idade,salario_base_inicial,tempo_casa_meses,engajamento_medio,horas_extras_media,performance_media
1442,Comercial,Sênior,F,Branca,2020-06-12,21,11206.351925926832,69,67.99820437329593,9.251702178965441,3.400222220400174
1443,Crédito,Júnior,M,Preta,2017-03-28,28,3606.252471924231,108,72.11665815615548,14.01077359664349,2.6425789468845493
1444,Tecnologia,Pleno,F,Preta,2019-06-09,30,7271.299474423295,82,67.47531823362606,22.832413515043317,3.1352693512433327
1445,Backoffice,Júnior,M,Branca,2019-11-03,32,2493.866247380573,77,74.34056720168282,11.54634028046309,2.650669233928884
1446,Comercial,Júnior,M,Preta,2023-04-24,27,2811.634370313944,34,67.333238310002,12.329726430533489,2.831400574526752
1447,Crédito,Pleno,M,Parda,2023-12-15,31,6990.514341098439,27,76.664691550726,11.866917591728564,3.219708340156803
1448,Produtos Digitais,Pleno,M,Amarela,2019-02-22,27,7554.793949139353,85,75.4657135272608,13.185028264162076,2.9528950896248833
1449,Backoffice,Júnior,F,Branca,2015-03-06,33,2611.656222469806,133,70.42329481005461,11.253785888465451,2.5663389227895776
1450,Crédito,Júnior,M,Parda,2023-08-12,27,3478.352287080921,31,72.5562873984879,13.29866078682634,2.625769701021356
1451,Tecnologia,Júnior,M,Branca,2016-09-28,28,3378.547889132701,114,65.78723128186653,20.85209180635476,2.6183455768650292
1452,Risco & Compliance,Sênior,Outro,Parda,2021-03-19,26,11991.35320897284,60,73.95495624684371,13.011329118268343,3.209555628382226
1453,Backoffice,Líder,F,Branca,2015-04-02,33,14183.173846989865,133,77.84471618922373,13.502445088488772,3.003321803347175
1454,Risco & Compliance,Júnior,F,Parda,2018-12-29,28,3373.124146223024,87,71.74402946951099,12.816248000750042,2.6428194649741608
1455,Comercial,Júnior,M,Branca,2024-11-07,39,2682.644940837614,16,67.74346066753445,10.721641926002723,2.879207418855985
1456,Backoffice,Sênior,F,Branca,2016-01-03,36,9000.042556543696,123,73.81799733524119,12.704318359513428,3.2808830550212775
1457,Crédito,Sênior,M,Parda,2019-03-27,33,11189.809407250976,84,72.01510665067612,13.814519634910413,3.2146567538597424
1458,Crédito,Pleno,F,Preta,2018-01-26,29,7538.000559169159,98,74.48549982064557,16.330121867066065,3.0533617622985765
1459,Comercial,Júnior,F,Parda,2024-01-17,36,3243.143570777537,26,68.74723040432471,11.48458065886239,2.759097866499618
1460,Crédito,Júnior,F,Preta,2023-09-09,38,3163.2816864052493,30,75.38513887528129,12.59755489914042,2.5663389227895776
1461,Tecnologia,Pleno,F,Branca,2017-05-17,34,7761.402933615767,107,63.45630534053964,19.239710982846443,3.0138530152913514
1462,Crédito,Pleno,M,Parda,2015-10-24,43,6368.954660588034,126,76.60342675670557,14.06820085593827,2.9251696132643965
1463,Comercial,Júnior,M,Branca,2021-04-08,36,3439.422440121221,59,65.47451648405733,11.08973564057902,2.763869093671739
1464,Crédito,Pleno,F,Branca,2018-05-12,39,7835.8964277309,95,73.62139399058302,13.05273078965346,2.9664833395288572
1465,Backoffice,Júnior,M,Parda,2021-09-19,34,2904.09133604513,54,74.88020610116587,14.14849270777502,2.8013782701316763
1466,Comercial,Sênior,F,Parda,2015-04-28,38,10596.707715682429,132,66.29428379219202,15.893402788992569,2.976958228900063
1467,Backoffice,Júnior,M,Parda,2016-05-01,29,3107.7229767883914,119,74.15315328314459,13.50752739513772,3.0158203041901395
1468,Tecnologia,Júnior,F,Parda,2021-11-10,31,3998.623222550517,52,67.11416493624633,20.80114109261827,2.683012113833223
1469,Backoffice,Pleno,M,Parda,2017-02-14,36,6041.707061750939,110,73.32341830361146,11.775078202327743,2.9395790420327383
1470,Produtos Digitais,Pleno,M,Branca,2023-07-28,36,9214.286239317353,31,76.12540876334675,10.225867737201733,2.928558819376357
1471,Risco & Compliance,Líder,M,Branca,2015-08-02,37,16977.45772622105,129,74.65716567023836,10.410870300026277,3.3712328016270745
1472,Produtos Digitais,Pleno,M,Parda,2017-02-25,40,8431.215492520305,109,76.43244712960944,11.737200017757546,2.987710968014803
1473,Backoffice,Júnior,M,Branca,2024-12-23,25,3148.6247816246446,14,75.63167143520907,11.436216481976958,2.8092513076225267
1474,Tecnologia,Pleno,M,Branca,2019-04-30,28,7882.2544526814145,83,64.20198345473784,21.29198097972229,2.994188053118028
1475,Tecnologia,Júnior,M,Branca,2022-01-09,35,4012.0491997697127,50,65.60097824814326,17.541913746131602,2.8667131841524593
1476,Crédito,Sênior,M,Parda,2016-10-28,29,10582.881967378416,113,75.54173724311845,14.095961657730186,3.124633899730835
1477,Produtos Digitais,Pleno,M,Branca,2021-02-04,54,7787.178625599623,61,74.32143978977516,12.68621615686193,3.0802507165353514
1478,Produtos Digitais,Pleno,F,Parda,2022-04-04,37,7242.9422700799005,47,75.50605027306482,10.409508752862639,2.832540410116229
1479,Produtos Digitais,Júnior,M,Parda,2018-02-21,33,4057.005012436789,97,68.55526267690551,11.183932435623916,2.654375539191592
1480,Tecnologia,Pleno,F,Branca,2023-04-14,30,7400.3866515305535,35,67.24090279724953,19.484723262154947,2.8131779693620254
1481,Produtos Digitais,Sênior,M,Parda,2021-01-11,31,15513.509397831798,62,79.1215761960403,14.282809557939464,3.16129515012866
1482,Comercial,Sênior,M,Parda,2018-11-21,34,10333.625958446626,88,68.94226773956659,9.928656739680592,2.978609363484273
1483,Risco & Compliance,Júnior,M,Parda,2020-07-28,34,3583.5803749624797,68,77.57571875004761,12.261289672516922,2.7343485338275304
1484,Comercial,Júnior,F,Parda,2020-10-06,31,2850.6132036818885,65,69.71969845483572,11.669505969835276,2.6524453084588426
1485,Tecnologia,Sênior,F,Branca,2016-08-27,32,13743.294992535488,115,66.33713377642461,20.18541779420558,3.0279857413475413
1486,Tecnologia,Sênior,M,Parda,2019-01-09,42,12931.568624328813,87,68.14835162152056,20.15039257205289,3.2736229176703904
1487,Tecnologia,Júnior,M,Branca,2018-06-07,42,3971.616373048244,94,67.17649472390762,19.640466660252162,2.980615800295064
1488,Crédito,Pleno,F,Amarela,2019-01-03,35,6474.471710355369,87,72.96889495329751,11.807960778758897,3.0321295132741053
1489,Tecnologia,Júnior,F,Parda,2022-08-10,25,3804.718190657524,43,62.0195201671262,20.170042079413182,2.786481342844659
1490,Tecnologia,Sênior,M,Parda,2019-10-28,37,13002.638650301033,77,68.1744576047957,22.8324535387263,3.109643969008166
1491,Comercial,Júnior,M,Branca,2024-05-25,43,3080.185208234923,21,68.32055178364803,12.6708387687203,2.59116325690593
1492,Tecnologia,Júnior,F,Branca,2017-12-07,42,4217.092925352637,100,62.51090993143615,19.092864083839185,2.7982660883169324
1493,Comercial,Sênior,F,Branca,2019-02-26,38,11194.81799347766,85,67.5944357481208,14.472742038844236,3.1866464708270406
1494,Comercial,Júnior,F,Parda,2022-11-12,42,3423.885652089183,40,67.1425749260395,11.56384659059477,2.7873297679282807
1495,Risco & Compliance,Pleno,M,Branca,2020-06-15,34,6931.507451893839,69,76.18788616963097,12.676396555994993,2.982306677456594
1496,Crédito,Pleno,F,Parda,2020-06-19,37,7876.862249360165,69,73.57281872612091,12.87228464256083,2.918220453381489
1497,Risco & Compliance,Júnior,F,Branca,2015-07-14,29,3629.1532200315896,129,76.40582734409301,12.345481569313513,2.718079026311109
1498,Tecnologia,Pleno,F,Indígena,2018-12-25,35,6984.372315764908,87,67.27044838534202,15.268532707344564,2.7207595936662865
1499,Tecnologia,Pleno,F,Branca,2017-09-15,41,7336.730256490418,103,67.10205249961614,19.647012794735378,2.798114451940324
1500,Backoffice,Júnior,M,Amarela,2024-12-26,30,2626.325538071603,14,74.3887868906328,14.247647478731865,2.699907539862773
1501,Risco & Compliance,Pleno,F,Preta,2018-01-30,28,5618.310378444519,98,72.4073352915509,14.78868893132767,3.0680253047273154
1502,Tecnologia,Sênior,F,Parda,2023-11-03,34,11330.182824300906,28,66.3237451392362,19.164570239836653,3.1458527845078073
1503,Comercial,Sênior,M,Parda,2021-10-04,32,8512.181758860626,53,67.88920480614466,11.665965968461927,3.4164174259922375
1504,Tecnologia,Júnior,F,Branca,2018-05-29,37,3997.318269019301,94,66.44322963794774,20.464280765438932,2.8408891731760684
1505,Tecnologia,Júnior,F,Parda,2020-06-06,31,3666.226084936349,70,67.46629997164563,19.17203938905147,2.9127421645306697
1506,Tecnologia,Júnior,M,Branca,2023-05-26,44,3539.1465679625903,33,62.60505634589464,18.93324966130268,2.6937445005205043
1507,Risco & Compliance,Pleno,M,Branca,2023-10-30,26,7118.207364368472,28,71.4470892448016,10.511294640555247,2.9873893652533177
1508,Risco & Compliance,Pleno,M,Parda,2016-08-08,41,7258.323813746898,116,77.21760562278455,13.736340441541865,3.1402026001402277
1509,Risco & Compliance,Pleno,M,Parda,2018-05-24,29,7541.093086526763,94,73.11308450562363,16.42968306121176,2.9543592178266955
1510,Produtos Digitais,Júnior,M,Parda,2018-05-08,23,4222.546505380418,95,73.3174738721382,12.644645943028273,2.6312525318361444
1511,Produtos Digitais,Júnior,F,Branca,2015-06-03,35,4003.257684626163,131,75.3032707175223,11.698284106453043,2.5663389227895776
1512,Crédito,Pleno,M,Branca,2020-12-23,32,6496.897104327391,63,76.14403247261777,14.736665614879499,2.852944901598285
1513,Backoffice,Pleno,M,Branca,2023-07-18,27,5225.164137756326,32,74.20544710488525,11.310191740372707,2.8107055395658533
1514,Comercial,Júnior,M,Branca,2018-10-24,23,2741.633355434341,89,63.90795118193219,14.069101795762714,2.74177789927251
1515,Comercial,Pleno,M,Branca,2022-05-25,33,5836.540874495638,46,65.48463547308013,11.07006954479801,2.9584172982385293
1516,Comercial,Júnior,F,Branca,2021-04-10,39,3442.6077197591367,59,65.25589817866681,12.181709810046115,2.901447249235431
1517,Crédito,Sênior,M,Branca,2018-10-03,37,9777.94525615904,90,76.00295519356936,13.289485261506742,3.0391677937870227
1518,Backoffice,Sênior,M,Parda,2016-05-29,34,8637.036807108352,118,75.65157580211789,13.997936522221309,3.1684531200627952
1519,Comercial,Júnior,Outro,Branca,2022-02-02,36,2719.5536841632165,49,66.72081609600673,15.54599680362496,2.7707783752515938
1520,Backoffice,Júnior,F,Parda,2023-07-17,33,3035.6371601301094,32,76.27478033319507,12.054513405489239,3.0169234210182228
1521,Comercial,Pleno,F,Branca,2021-11-08,25,5734.472509676511,52,62.80772303169636,10.866861567530504,2.6327538632300946
1522,Backoffice,Júnior,F,Preta,2015-03-07,25,2813.457987926007,133,74.70935866960814,11.474791058151865,2.833369776726691
1523,Tecnologia,Pleno,M,Parda,2017-02-28,32,6709.404293557286,109,68.4444089992255,18.50789403999881,3.236520972452972
1524,Comercial,Sênior,F,Branca,2015-09-11,33,9714.991116630845,127,64.84102174034618,13.7702904062155,3.340958364128861
1525,Tecnologia,Pleno,F,Parda,2020-09-12,39,6607.199576788131,66,64.3806828360426,21.991856928705346,3.0075877895549614
1526,Comercial,Sênior,Outro,Branca,2022-07-24,38,10099.12986366575,44,66.64514488919413,12.019118786324155,3.2343539297333614
1527,Tecnologia,Pleno,F,Parda,2016-02-08,37,6595.361322111426,122,68.98825710388442,20.71698447272816,3.022889994783976
1528,Tecnologia,Júnior,M,Branca,2023-05-18,32,4076.8219288198,34,70.51480614274739,19.78836084054564,3.0076163240493945
1529,Produtos Digitais,Pleno,F,Não declarado,2020-07-20,25,8261.84217362339,68,74.28217054371817,13.333557474588858,3.132178324889079
1530,Risco & Compliance,Pleno,M,Branca,2021-11-23,36,7043.456390071565,52,73.06484385860817,11.686553578546693,3.1664850813443945
1531,Tecnologia,Pleno,M,Branca,2024-09-15,37,7316.661869968539,17,64.93049566575218,19.23163165529508,2.839653048962097
1532,Risco & Compliance,Júnior,M,Parda,2015-11-02,21,3182.676380309805,125,75.47246619622804,13.282150840370113,2.7122184066215898
1533,Crédito,Júnior,M,Branca,2024-01-03,28,3034.146200165573,26,72.23748920909699,16.64888189766602,2.883242492530121
1534,Comercial,Líder,F,Parda,2016-04-05,29,15107.350231692702,120,68.15468960345258,10.852398568677515,3.1737762399332765
1535,Tecnologia,Júnior,F,Branca,2018-12-05,34,3766.314935464228,88,68.52439483038306,18.380034597200673,2.8693891741336883
1536,Comercial,Líder,F,Parda,2023-07-05,29,14856.459200023224,32,63.595977454799375,14.782318998296297,3.430653342104977
1537,Comercial,Líder,M,Branca,2024-01-21,33,16082.33264107102,25,70.35899894358327,12.116471740466869,3.4621106868934355
1538,Crédito,Sênior,M,Preta,2020-01-23,32,12647.14018011162,74,73.66725041688021,14.55529888548641,3.072774556779747
1539,Comercial,Pleno,F,Parda,2020-12-08,33,6451.421414907314,63,69.55815459253562,10.078300084320462,2.919656914181996
1540,Risco & Compliance,Pleno,M,Branca,2022-01-28,29,5894.854170757551,49,75.15875688747462,15.015454401478472,3.0239889414748866
1541,Crédito,Sênior,F,Branca,2023-04-28,30,11921.105307023272,34,74.60065851170852,13.110915595447358,3.4621106868934355
1542,Comercial,Júnior,M,Branca,2016-03-19,27,2622.29079512058,121,67.49589552215976,10.108483181936972,2.6192680907845793
1543,Risco & Compliance,Pleno,M,Indígena,2023-02-04,36,6985.352129132144,37,72.79688126467182,10.953888793179145,2.7869266440428273
1544,Comercial,Pleno,F,Branca,2019-10-23,37,5787.310373810028,77,66.58710481613542,16.089821117583373,2.6522185169713937
1545,Backoffice,Pleno,M,Branca,2019-07-03,29,5071.573215215351,81,76.25236866552214,13.305776844547822,3.1586520836351473
1546,Tecnologia,Pleno,F,Branca,2019-03-28,43,8314.614428196286,84,68.55252990864862,19.52600051410349,3.1785501796472246
1547,Produtos Digitais,Júnior,M,Branca,2020-02-02,32,4188.52013193231,74,73.59742513420028,12.828864538745249,2.967492571607743
1548,Risco & Compliance,Pleno,M,Parda,2024-06-11,43,6312.355436536105,21,74.78699572671327,12.53221458110591,3.2272288343752655
1549,Comercial,Sênior,F,Amarela,2020-06-23,30,8592.1815389515,69,63.671274149911966,9.691260351622825,3.2657304483539313
1550,Crédito,Júnior,F,Parda,2024-07-11,21,3488.6161180687363,20,73.05886836830462,12.344777270396515,2.8123911528221126
1551,Backoffice,Sênior,F,Parda,2016-10-20,36,10706.193753685762,114,75.55883406490058,13.134670175146079,3.1706204524606307
1552,Risco & Compliance,Pleno,M,Parda,2022-03-28,35,6790.832068750684,48,75.84886353665244,12.810058670444908,2.8239076019270133
1553,Produtos Digitais,Sênior,M,Branca,2023-02-12,34,15410.184948708946,37,74.74053033066131,11.916666181942082,3.1235720353280167
1554,Backoffice,Pleno,F,Branca,2021-10-14,30,5078.3314122424845,53,73.80633600603147,12.837823341092054,2.8807461887354546
1555,Comercial,Sênior,M,Parda,2021-01-24,33,10204.915313784511,62,66.1040226152745,10.388900612931105,3.1900667054376206
1556,Comercial,Júnior,M,Amarela,2020-08-23,30,3268.3125432057864,67,62.76516976806912,13.962817941554468,2.881123301093231
1557,Risco & Compliance,Sênior,F,Preta,2023-08-09,32,11084.284412714862,31,73.01450177623325,12.094633020000096,3.2050298679878413
1558,Tecnologia,Júnior,F,Branca,2023-03-19,39,3289.9496504859067,36,64.67936363457225,19.40302517435287,2.81653263486337
1559,Produtos Digitais,Sênior,M,Branca,2016-03-22,35,13835.688306266233,121,75.0879623811875,11.071722500471871,3.379034591607384
1560,Backoffice,Líder,M,Branca,2023-06-25,37,14727.679547476564,32,76.41198073679196,14.353920644204692,3.2951733510961447
1561,Tecnologia,Júnior,F,Preta,2019-02-20,32,4007.297904534772,85,64.92693944174691,19.80517035915646,2.8728987275807714
1562,Comercial,Júnior,F,Preta,2017-07-14,31,3235.0903636489265,105,66.14018803590457,11.846361241835266,2.678333966890379
1563,Produtos Digitais,Sênior,F,Parda,2023-09-10,27,14596.62938725296,30,78.9135020174296,11.382189206041097,3.196041612066614
1564,Comercial,Júnior,M,Branca,2019-04-26,31,3147.099954275069,83,63.844953158316606,13.786661386603091,2.8621414834492414
1565,Produtos Digitais,Sênior,F,Parda,2023-01-29,21,12349.035304995565,37,71.95803922538045,12.47965662163101,3.157514255879996
1566,Tecnologia,Júnior,F,Parda,2017-08-19,30,3642.265225319414,104,62.0195201671262,22.060098979862484,2.6070270301392378
1567,Crédito,Júnior,M,Branca,2015-01-15,33,3735.794521655902,135,76.43993026304926,14.28645998516644,2.5663389227895776
1568,Comercial,Líder,M,Parda,2019-12-14,37,17040.42142530366,75,69.76082722528515,12.999917743852658,3.2839811620195722
1569,Crédito,Pleno,F,Branca,2016-01-01,32,6028.420217211807,123,76.30614154288695,14.571788179563207,3.156385856346706
1570,Tecnologia,Sênior,F,Branca,2022-07-16,36,12633.26254173948,44,64.14720906690476,21.127139533580223,3.3301608390793795
1571,Risco & Compliance,Júnior,M,Preta,2017-10-04,21,3114.3970486110634,102,76.33636134722595,11.746301178030018,2.724372756053317
1572,Comercial,Pleno,F,Parda,2019-06-08,33,5505.709009770294,82,65.75946770220723,12.125866887146932,2.9750967833512196
1573,Produtos Digitais,Pleno,F,Branca,2015-11-14,23,8114.1199609529085,125,75.40288267175801,11.147073357466072,3.1516855720610617
1574,Backoffice,Pleno,M,Parda,2017-11-12,26,5881.412772351678,101,73.83026653332588,11.69595118983735,3.096626369792744
1575,Comercial,Pleno,F,Branca,2022-10-23,32,5117.590016555066,41,64.46314585681147,13.634996126649414,3.03925509878071
1576,Comercial,Pleno,M,Parda,2016-07-07,41,6504.371829962143,117,64.37369234331535,12.630215223784797,3.0990258506397246
1577,Comercial,Pleno,M,Parda,2021-06-20,36,6575.787836267005,57,69.01158544201512,13.18810363166723,3.1363095796997364
1578,Crédito,Júnior,F,Parda,2024-03-02,34,3931.8037034278095,24,72.42209904468716,13.947460929190301,3.1954220180089483
1579,Risco & Compliance,Sênior,F,Parda,2021-10-17,33,9946.124319641493,53,73.67657959264001,12.529627564259874,3.4081857515098832
1580,Risco & Compliance,Júnior,M,Branca,2023-02-08,29,3393.6070367373386,37,73.93800146560645,9.849717923446477,2.7676146092111176
1581,Comercial,Pleno,M,Branca,2016-02-02,30,5867.92567225751,122,64.93599861842709,12.477957419843465,3.1721326043771345
1582,Tecnologia,Júnior,M,Parda,2017-07-04,36,3564.181332999769,105,69.25571573183042,18.273379333012645,2.8025729088694025
1583,Risco & Compliance,Pleno,M,Branca,2023-12-10,25,6729.954233846259,27,76.25326636643348,14.467892641206669,2.954926259825388
1584,Tecnologia,Pleno,F,Parda,2022-02-23,37,8135.361959752987,49,63.90762257454251,21.504304474483252,2.8170837054987117
1585,Backoffice,Júnior,M,Branca,2021-05-23,31,2442.2101298456546,58,77.21493877906875,12.365984421572803,2.5708683496228697
